index,month,year,PDSI,aet,def,ppt,soil,tmax,vpd,pet,gtm,mortality.begin
706,10,2016,1.5,33,70,32,16,17.4,0.81,103,GTM_77,2005
707,11,2016,0.800000000000001,50,0,94,53,9.8,0.46,50,GTM_77,2005
708,12,2016,0.800000000000001,0,0,95,53,3.8,0.25,0,GTM_77,2005
709,1,2017,2.6,0,0,102,53,2.7,0.18,0,GTM_77,2005
710,2,2017,2.6,2,0,55,63,6.2,0.26,2,GTM_77,2005
711,3,2017,1.6,17,0,40,108,8.60000000000001,0.38,17,GTM_77,2005
712,4,2017,1,36,0,37,116,7.8,0.42,36,GTM_77,2005
713,5,2017,0.800000000000001,117,0,36,116,12.8,0.65,117,GTM_77,2005
714,6,2017,-1.8,104,57,30,43,19.7,1.4,161,GTM_77,2005
715,7,2017,1.1,95,52,86,30,23.9,0.98,147,GTM_77,2005
716,8,2017,1.1,53,78,49,23,21.6,0.87,130,GTM_77,2005
717,9,2017,2.1,79,34,78,19,19.2,0.9,112,GTM_77,2005
718,10,2017,1.4,23,67,21,16,14.5,0.69,90,GTM_77,2005
719,11,2017,-2,17,48,15,14,11.9,0.56,65,GTM_77,2005
720,12,2017,-3,0,0,15,14,6.3,0.42,0,GTM_77,2005
721,1,2018,-3.6,0,0,46,14,5.8,0.32,0,GTM_77,2005
722,2,2018,-3.4,0,0,70,14,4.2,0.23,0,GTM_77,2005
723,3,2018,-3.5,0,0,38,14,5.90000000000001,0.3,0,GTM_77,2005
724,4,2018,-4.2,50,0,33,77,8.8,0.57,50,GTM_77,2005
725,5,2018,-5.1,116,27,13,51,16.4,0.88,143,GTM_77,2005
726,6,2018,-5.2,45,124,29,33,21.9,1.24,170,GTM_77,2005
727,7,2018,-1.5,65,89,60,25,24,0.88,154,GTM_77,2005
728,8,2018,3.9,86,53,86,20,22.4,1.24,139,GTM_77,2005
729,9,2018,3.5,28,92,27,17,21.2,1.08,120,GTM_77,2005
730,10,2018,5.4,66,0,161,104,11.5,0.29,66,GTM_77,2005
731,11,2018,5.2,2,0,24,104,6.2,0.37,2,GTM_77,2005
732,12,2018,4.8,0,0,99,104,3.5,0.25,0,GTM_77,2005
733,1,2019,-0.599999999999998,0,0,79,104,4.40000000000001,0.25,0,GTM_77,2005
734,2,2019,4,0,0,152,104,2.6,0.22,0,GTM_77,2005
735,3,2019,5.1,4,0,167,116,6.2,0.25,4,GTM_77,2005
736,4,2019,4.2,57,0,56,116,8.8,0.35,57,GTM_77,2005
737,5,2019,5.1,98,0,93,116,11.3,0.42,98,GTM_77,2005
738,6,2019,5.8,94,60,16,43,19.2,0.94,154,GTM_77,2005
739,7,2019,3.9,30,145,18,30,24.3,1.37,175,GTM_77,2005
740,8,2019,2,24,143,18,23,24.4,1.45,167,GTM_77,2005
741,9,2019,1.2,48,87,46,19,21.3,1.15,135,GTM_77,2005
742,10,2019,-3.8,11,96,8,16,12.9,0.79,107,GTM_77,2005
743,11,2019,-3.6,39,0,85,47,8.60000000000001,0.53,39,GTM_77,2005
744,12,2019,-3.5,0,0,79,47,4.7,0.28,0,GTM_77,2005
